Name	Currency
SHINHAN FINANCIAL GROUP LTD	KRW
KB FINANCIAL GROUP INC	KRW
SHINHAN FINANCIAL GROUP-ADR	USD
INDUSTRIAL BANK OF KOREA	KRW
SAMSUNG FIRE & MARINE INS	KRW
DB INSURANCE CO LTD	KRW
HYUNDAI MARINE & FIRE INS CO	KRW
MERITZ FIRE & MARINE INSURAN	KRW
KOREAN REINSURANCE CO	KRW
SAMSUNG FIRE & MARINE INS-PF	KRW
HANWHA GENERAL INSURANCE CO	KRW
MIRAE ASSET DAEWOO CO LTD	KRW
KOREA INVESTMENT HOLDINGS CO	KRW
SAMSUNG SECURITIES CO LTD	KRW
NH INVESTMENT & SECURITIES C	KRW
MERITZ SECURITIES CO LTD	KRW
KIWOOM SECURITIES CO LTD	KRW
DAISHIN SECURITIES CO LTD	KRW
MERITZ FINANCIAL GROUP INC	KRW
DAOU TECHNOLOGY INC	KRW
HANKOOK TIRE WORLDWIDE CO LT	KRW
HANWHA INVESTMENT & SECURITI	KRW
NICE HOLDINGS CO LTD	KRW
EUGENE INVESTMENT & SECURITI	KRW
SHINYOUNG SECURITIES CO LTD	KRW
HYUNDAI MOTOR CO	KRW
HYUNDAI MOBIS CO LTD	KRW
HYUNDAI MOTOR CO LTD-PRF	KRW
HYUNDAI MOTOR CO LTD-2ND PRF	KRW
HANON SYSTEMS	KRW
SL CORP	KRW
NEXEN TIRE CORP	KRW
SEBANG GLOBAL BATTERY CO LTD	KRW
S&T MOTIV CO LTD	KRW
SUNGWOO HITECH CO LTD	KRW
SEOYON CO LTD	KRW
LG ELECTRONICS INC	KRW
COWAY CO LTD	KRW
HANSSEM CO LTD	KRW
YOUNGONE CORP	KRW
LG ELECTRONICS-PREF	KRW
GNCO CO LTD	KRW
HANSAE CO LTD	KRW
HANDSOME CO LTD	KRW
HYUNDAI LIVART CO LTD	KRW
YOUNGONE HOLDINGS CO LTD	KRW
AGABANG&COMPANY	KRW
HOTEL SHILLA CO LTD	KRW
SHINSEGAE INC	KRW
HYUNDAI DEPT STORE CO	KRW
CJ O SHOPPING CO LTD	KRW
GS HOME SHOPPING INC	KRW
INTERPARK HOLDINGS CORP	KRW
SEOBU T&D	KRW
CHEIL WORLDWIDE INC	KRW
KAKAO M CORP	KRW
SM ENTERTAINMENT CO LTD	KRW
WOONGJIN THINKBIG CO LTD	KRW
PARADISE CO LTD	KRW
HANA TOUR SERVICE INC	KRW
MODETOUR NETWORK INC	KRW
EMERSON PACIFIC INC	KRW
GRAND KOREA LEISURE CO LTD	KRW
SK HOLDINGS CO LTD	KRW
LG CORP	KRW
HYUNDAI HEAVY INDUSTRIES	KRW
KOREA AEROSPACE INDUSTRIES	KRW
DAELIM INDUSTRIAL CO LTD	KRW
HYUNDAI DEVELOPMENT CO-ENGIN	KRW
CJ CORP	KRW
KCC CORP	KRW
HANWHA CORPORATION	KRW
LOTTE CORP	KRW
DOOSAN CORP	KRW
HANWHA AEROSPACE CO LTD	KRW
DAEWOO ENGINEERING & CONSTR	KRW
HYUNDAI MIPO DOCKYARD	KRW
GS ENGINEERING & CONSTRUCT	KRW
LS CORP	KRW
DOOSAN INFRACORE CO LTD	KRW
DOOSAN HEAVY INDUSTRIES	KRW
LS INDUSTRIAL SYSTEMS	KRW
TAEYOUNG ENGINEERING & CONST	KRW
KOLON CORP	KRW
POSCO DAEWOO CORP	KRW
KOREA ELECTRIC TERMINAL CO	KRW
HYUNDAI ELEVATOR CO	KRW
LG INTERNATIONAL CORP	KRW
IS DONGSEO CO LTD	KRW
DAWONSYS CO LTD	KRW
BYUCKSAN CORPORATION	KRW
TK CORPORATION	KRW
TAEWOONG CO LTD	KRW
BGF CO LTD	KRW
SUNG KWANG BEND CO LTD	KRW
KC CO LTD	KRW
KOREAN AIR LINES CO LTD	KRW
CJ LOGISTICS	KRW
HANJIN KAL CORP	KRW
HANJIN TRANSPORTATION CO	KRW
EUSU HOLDINGS CO LTD	KRW
S-1 CORPORATION	KRW
KEPCO PLANT SERVICE & ENGINE	KRW
INSUN ENT CO LTD	KRW
NICE INFORMATION SERVICE CO	KRW
LG CHEM LTD	KRW
POSCO	KRW
POSCO- SPON ADR	USD
LOTTE CHEMICAL CORP	KRW
KOREA ZINC CO LTD	KRW
HYUNDAI STEEL CO	KRW
HYOSUNG CORPORATION	KRW
LG CHEM LTD-PREFERENCE	KRW
HANWHA CHEMICAL CORP	KRW
OCI CO LTD	KRW
KUMHO PETROCHEMICAL CO LTD	KRW
LOTTE FINE CHEMICAL CO LTD	KRW
SK MATERIALS CO LTD	KRW
TAEKWANG INDUSTRIAL CO LTD	KRW
SONGWON INDUSTRIAL CO LTD	KRW
KOREA PETRO CHEMICAL IND	KRW
SOULBRAIN CO LTD	KRW
SKC CO LTD	KRW
POONGSAN CORP	KRW
HUCHEMS FINE CHEMICAL CORP	KRW
SK DISCOVERY CO LTD	KRW
DONGKUK STEEL MILL CO LTD	KRW
DONGJIN SEMICHEM CO LTD	KRW
POSCO CHEMTECH CO LTD	KRW
YOULCHON CHEMICAL CO LTD	KRW
AK HOLDINGS INC	KRW
FOOSUNG CO LTD	KRW
HANIL CEMENT CO LTD	KRW
HANSOL CHEMICAL CO LTD	KRW
DUK SAN NEOLUX CO LTD	KRW
JENAX INC	KRW
YOUNG POONG CORPORATION	KRW
NAMHAE CHEMICAL CORP	KRW
KISWIRE LTD	KRW
SEAH STEEL CORPORATION	KRW
HANSOL HOLDINGS CO LTD	KRW
CELLTRION INC	KRW
SAMSUNG BIOLOGICS CO LTD	KRW
SILLAJEN INC	KRW
HANMI PHARM CO LTD	KRW
VIROMED CO LTD	KRW
YUHAN CORP	KRW
MEDY-TOX INC	KRW
HANMI SCIENCE CO LTD	KRW
GREEN CROSS HOLDINGS CORP	KRW
HUGEL INC	KRW
HANALL BIOPHARMA CO LTD	KRW
SEEGENE INC	KRW
KOMIPHARM INTERNATIONAL CO	KRW
DAEWOONG CO LTD	KRW
DAEWOONG PHARMACEUTICAL CO	KRW
CELLTRION PHARM INC	KRW
KOLON LIFE SCIENCE INC	KRW
BUKWANG PHARMACEUTICAL CO	KRW
ILYANG PHARMACEUTICAL CO LTD	KRW
GENEXINE CO LTD	KRW
INTRON BIOTECHNOLOGY INC	KRW
JW PHARMACEUTICAL	KRW
BINEX CO LTD	KRW
CMG PHARMACEUTICAL CO LTD	KRW
PHARMICELL CO LTD	KRW
JW HOLDINGS CORP	KRW
CELL BIOTECH CO LTD	KRW
DONGKOOK PHARMACEUTICAL CO L	KRW
DAEHWA PHARM CO LTD	KRW
KWANG DONG PHARMACEUTICAL CO	KRW
DONG-A SOCIO HOLDINGS CO LTD	KRW
CHONGKUNDANG HOLDINGS CORP	KRW
SAMSUNG PHARMACEUTICAL CO LT	KRW
JEIL PHARMA HOLDINGS INC	KRW
CELLTRION HEALTHCARE CO LTD	KRW
MEDIPOST CO LTD	KRW
OSSTEM IMPLANT CO LTD	KRW
DIO CORP	KRW
INBODY CO LTD	KRW
LUTRONIC CORP	KRW
VIEWORKS CO LTD	KRW
HUONS GLOBAL CO LTD	KRW
AMOREPACIFIC CORP	KRW
LG HOUSEHOLD & HEALTH CARE	KRW
AMOREPACIFIC GROUP	KRW
LG HOUSEHOLD & HEALTH-PREF	KRW
AMOREPACIFIC CORP-PREF	KRW
KOREA KOLMAR CO LTD	KRW
LEADERS COSMETICS CO LTD	KRW
COSMAX BTI INC	KRW
ABLE C&C	KRW
KOREA KOLMAR HOLDINGS CO LTD	KRW
KT&G CORP	KRW
NONGSHIM CO LTD	KRW
SAMYANG HOLDINGS CORP	KRW
OTTOGI CORPORATION	KRW
ORION HOLDINGS CORP	KRW
DAESANG CORPORATION	KRW
DONGWON INDUSTRIES CO LTD	KRW
SPC SAMLIP	KRW
LOTTE CHILSUNG BEVERAGE CO	KRW
LOTTE FOOD CO LTD	KRW
BINGGRAE CO LTD	KRW
NAMYANG DAIRY PRODUCTS CO	KRW
MAEIL HOLDINGS CO LTD	KRW
DAEHAN FLOUR MILLS CO LTD	KRW
DONGWON F&B CO LTD	KRW
CROWNHAITAI HOLDINGS	KRW
MUHAK CO LTD	KRW
HYUNDAI GREENFOOD CO LTD	KRW
GS RETAIL CO LTD	KRW
DONGSUH COMPANIES INC	KRW
CJ FRESHWAY CORP	KRW
S-OIL CORP	KRW
GS HOLDINGS	KRW
SK GAS LTD	KRW
HANKOOK SHELL OIL CO LTD	KRW
SAMCHULLY CO LTD	KRW
SK TELECOM CO LTD-SPON ADR	USD
LG UPLUS CORP	KRW
SK TELECOM	KRW
KT CORP-SP ADR	USD
AIA GROUP LTD	HKD
CHINA TAIPING INSURANCE HOLD	HKD
CONVOY GLOBAL HOLDINGS LTD	HKD
HONG KONG EXCHANGES & CLEAR	HKD
KINGSTON FINANCIAL GROUP LTD	HKD
CHINA EVERBRIGHT LTD	HKD
FAR EAST HORIZON LTD	HKD
HAITONG INTERNATIONAL SECURI	HKD
FIRST PACIFIC CO	HKD
CMBC CAPITAL HOLDINGS LTD	HKD
GUOTAI JUNAN INTERNATIONAL	HKD
VALUE PARTNERS GROUP LTD	HKD
CHINA MINSHENG FINANCIAL HOL	HKD
SUN HUNG KAI & CO LTD	HKD
EMPEROR CAPITAL GROUP LTD	HKD
CHINA LNG GROUP LTD	HKD
FUTURE WORLD FINANCIAL HOLDI	HKD
ENERCHINA HOLDINGS LTD	HKD
SHENWAN HONGYUAN HK LTD	HKD
CHINA FINANCIAL INTERNATIONA	HKD
BOC HONG KONG HOLDINGS LTD	HKD
HANG SENG BANK LTD	HKD
BANK OF EAST ASIA LTD	HKD
DAH SING FINANCIAL HOLDINGS	HKD
DAH SING BANKING GROUP LTD	HKD
CHONG HING BANK LTD	HKD
CK ASSET HOLDINGS LTD	HKD
SUN HUNG KAI PROPERTIES	HKD
LINK REIT	HKD
CHINA OVERSEAS LAND & INVEST	HKD
WHARF REAL ESTATE INVESTMENT	HKD
NEW WORLD DEVELOPMENT	HKD
HONGKONG LAND HOLDINGS LTD	USD
CHINA RESOURCES LAND LTD	HKD
HENDERSON LAND DEVELOPMENT	HKD
WHEELOCK & CO LTD	HKD
SINO LAND CO	HKD
HANG LUNG PROPERTIES LTD	HKD
SWIRE PACIFIC LTD - CL A	HKD
WHARF HOLDINGS LTD	HKD
FULLSHARE HOLDINGS LTD	HKD
SWIRE PROPERTIES LTD	HKD
HYSAN DEVELOPMENT CO	HKD
HANG LUNG GROUP LTD	HKD
KERRY PROPERTIES LTD	HKD
SHIMAO PROPERTY HOLDINGS LTD	HKD
CHINA JINMAO HOLDINGS GROUP	HKD
SHENZHEN INVESTMENT LTD	HKD
FORTUNE REIT	HKD
SWIRE PACIFIC LTD-CL B	HKD
POLY PROPERTY GROUP CO LTD	HKD
CHAMPION REIT	HKD
GREAT EAGLE HOLDINGS LTD	HKD
YUEXIU PROPERTY CO LTD	HKD
YUEXIU REAL ESTATE INVESTMEN	HKD
K WAH INTL HOLDINGS	HKD
GEMDALE PROPERTIES AND INVES	HKD
LAI SUN DEVELOPMENT	HKD
SUNLIGHT REAL ESTATE INVEST	HKD
HOPSON DEVELOPMENT HOLDINGS	HKD
FAR EAST CONSORTIUM INTERNAT	HKD
CHINA SOUTH CITY HOLDINGS	HKD
PROSPERITY REIT	HKD
HKR INTERNATIONAL LTD	HKD
SPRING REAL ESTATE INVESTMEN	HKD
C C LAND HOLDINGS LTD	HKD
ROAD KING INFRASTRUCTURE LTD	HKD
CARNIVAL GROUP INTERNATIONAL	HKD
CHINA OVERSEAS GRAND OCEANS	HKD
CHINA OCEANWIDE HOLDINGS LTD	HKD
CHINA OVERSEAS PROPERTY HOLD	HKD
CHINA MINSHENG DRAWIN TECHNO	HKD
SHANGHAI INDUSTRIAL URBAN DE	HKD
LIU CHONG HING INVESTMENT	HKD
SINOLINK WORLDWIDE HOLDINGS	HKD
AVIC INTERNATIONAL HLDGS HK	HKD
GLORIOUS PROPERTY HOLDINGS	HKD
CHINA MERCHANTS LAND LTD	HKD
SRE GROUP LTD	HKD
MINGFA GROUP INTERNATIONAL	HKD
CK HUTCHISON HOLDINGS LTD	HKD
JARDINE MATHESON HLDGS LTD	USD
JARDINE STRATEGIC HLDGS LTD	USD
CITIC LTD	HKD
CHINA STATE CONSTRUCTION INT	HKD
NWS HOLDINGS LTD	HKD
HOPEWELL HOLDINGS LTD	HKD
JOHNSON ELECTRIC HOLDINGS	HKD
SHANGHAI INDUSTRIAL HLDG LTD	HKD
SHUN TAK HOLDINGS LTD	HKD
CIMC ENRIC HOLDINGS LTD	HKD
KUANGCHI SCIENCE LTD	HKD
CHINA HIGH SPEED TRANSMISSIO	HKD
SUPERB SUMMIT INTERNATIONAL	HKD
SINGAMAS CONTAINER HLDGS	HKD
CHINA CHENGTONG DEVELOPMENT	HKD
EVA PRECISION INDUSTRIAL HLD	HKD
CHINA STRATEGIC HLDGS LTD	HKD
NOBLE GROUP LTD	SGD
CITIC RESOURCES HOLDINGS LTD	HKD
CHINA SINGYES SOLAR TECH	HKD
13 HOLDINGS LTD/THE	HKD
TOU RONG CHANG FU GROUP LTD	HKD
SOCAM DEVELOPMENT LTD	HKD
VISION FAME INTERNATIONAL HO	HKD
TECH PRO TECHNOLOGY DEVELOPM	HKD
MTR CORP	HKD
CHINA MERCHANTS PORT HOLDING	HKD
COSCO SHIPPING PORTS LTD	HKD
ORIENT OVERSEAS INTL LTD	HKD
SHENZHEN INTL HOLDINGS	HKD
CATHAY PACIFIC AIRWAYS	HKD
SITC INTERNATIONAL HOLDINGS	HKD
PACIFIC BASIN SHIPPING LTD	HKD
KERRY LOGISTICS NETWORK LTD	HKD
HOPEWELL HIGHWAY INFRASTRUCT	HKD
YUEXIU TRANSPORT INFRASTRUCT	HKD
SEASPAN CORP	USD
SINOTRANS SHIPPING LTD	HKD
TIANJIN PORT DVLP HLDS LTD	HKD
CHINA EVERBRIGHT INTL LTD	HKD
CAPITAL ENVIRONMENT HOLDINGS	HKD
CLP HOLDINGS LTD	HKD
HONG KONG & CHINA GAS	HKD
POWER ASSETS HOLDINGS LTD	HKD
CK INFRASTRUCTURE HOLDINGS L	HKD
CHINA GAS HOLDINGS LTD	HKD
GUANGDONG INVESTMENT LTD	HKD
CHINA RESOURCES POWER HOLDIN	HKD
CHINA RESOURCES GAS GROUP LT	HKD
BEIJING ENTERPRISES HLDGS	HKD
BEIJING ENTERPRISES WATER GR	HKD
CHINA WATER AFFAIRS GROUP	HKD
TOWNGAS CHINA CO LTD	HKD
CHINA POWER INTERNATIONAL	HKD
CHINA OIL AND GAS GROUP LTD	HKD
CANVEST ENVIRONMENTAL PROTEC	HKD
PANDA GREEN ENERGY GROUP LTD	HKD
CHINA WATER INDUSTRY GROUP L	HKD
GCL NEW ENERGY HOLDINGS LTD	HKD
BEIJING GAS BLUE SKY HOLDING	SGD
TIANJIN DEVELOPMENT HLDGS LT	HKD
CGN NEW ENERGY HOLDINGS CO L	HKD
CHINA POWER CLEAN ENERGY DEV	HKD
GALAXY ENTERTAINMENT GROUP L	HKD
SHANGRI-LA ASIA LTD	HKD
MELCO INTERNATIONAL DEVELOP.	HKD
SJM HOLDINGS LTD	HKD
CAFE DE CORAL HOLDINGS LTD	HKD
CHINA TRAVEL INTL INV HK	HKD
	
CHINA BAOLI TECHNOLOGIES HOL	HKD
HUAYI TENCENT ENTERTAINMENT	HKD
AJISEN CHINA HOLDINGS LTD	HKD
CHINA LOTSYNERGY HLDG LTD	HKD
SUMMIT ASCENT HOLDINGS LTD	HKD
TECHTRONIC INDUSTRIES CO LTD	HKD
LI & FUNG LTD	HKD
HAIER ELECTRONICS GROUP CO	HKD
YUE YUEN INDUSTRIAL HLDG	HKD
MAN WAH HOLDINGS LTD	HKD
SKYWORTH DIGITAL HLDGS LTD	HKD
STELLA INTERNATIONAL	HKD
GLOBAL BRANDS GROUP HOLDING	HKD
TEXHONG TEXTILE GROUP LTD	HKD
PACIFIC TEXTILES HOLDINGS	HKD
REGINA MIRACLE INTERNATIONAL	HKD
TEXWINCA HOLDINGS LTD	HKD
BOSIDENG INTL HLDGS LTD	HKD
TCL MULTIMEDIA TECHNOLOGY	HKD
CHINA HEALTHWISE HOLDINGS LT	HKD
BRILLIANCE CHINA AUTOMOTIVE	HKD
XINYI GLASS HOLDINGS LTD	HKD
CHINA FIRST CAPITAL GROUP LT	HKD
HYBRID KINETIC GROUP LTD	HKD
XINCHEN CHINA POWER HOLDINGS	HKD
CHINA DYNAMICS HOLDINGS LTD	HKD
LUK FOOK HOLDINGS INTL LTD	HKD
CHOW TAI FOOK JEWELLERY GROU	HKD
ESPRIT HOLDINGS LTD	HKD
GIORDANO INTERNATIONAL LTD	HKD
HENDERSON INVESTMENT LTD	HKD
CHOW SANG SANG HLDG	HKD
LIFESTYLE INTL HLDGS LTD	HKD
NEW WORLD DEPT STORE CHINA	HKD
SA SA INTERNATIONAL HLDGS	HKD
DAH CHONG HONG	HKD
POU SHENG INTL HOLDINGS LTD	HKD
CHINA BEIDAHUANG INDUSTRY	HKD
SILVER BASE GROUP HOLDINGS	HKD
EMPEROR WATCH & JEWELLERY	HKD
LIFESTYLE CHINA GROUP LTD	HKD
TRINITY LTD	HKD
HENGDELI HOLDINGS LTD	HKD
SINCERE WATCH HK LTD	HKD
QIANHAI HEALTH HOLDINGS LTD	HKD
ALIBABA PICTURES GROUP LTD	HKD
TELEVISION BROADCASTS LTD	HKD
NAN HAI CORP LTD	HKD
IMAX CHINA HOLDING INC	HKD
DIGITAL DOMAIN HOLDINGS LTD	HKD
HONG KONG TELEVISION NETWORK	HKD
MEI AH ENTERTAINMENT GROUP	HKD
PHOENIX MEDIA INVESTMENT HOL	HKD
CHINA MOBILE LTD	HKD
CHINA UNICOM HONG KONG LTD	HKD
PCCW LTD	HKD
HKBN LTD	HKD
HUTCHISON TELECOMM HONG KONG	HKD
CITIC TELECOM INTERNATIONAL	HKD
SMARTONE TELECOMMUNICATIONS	HKD
WH GROUP LTD	HKD
CHINA MENGNIU DAIRY CO	HKD
CHINA RESOURCES BEER HOLDIN	HKD
VITASOY INTL HOLDINGS LTD	HKD
HEALTH AND HAPPINESS H&H INT	HKD
CHINA AGRI-INDUSTRIES HLDGS	HKD
TIBET WATER RESOURCES LTD	HKD
CP POKPHAND CO LTD	HKD
CHINA FOODS LTD	HKD
DAIRY FARM INTL HLDGS LTD	USD
SUN ART RETAIL GROUP LTD	HKD
VINDA INTERNATIONAL HOLDINGS	HKD
REAL NUTRICEUTICAL GROUP LTD	HKD
ASM PACIFIC TECHNOLOGY	HKD
HANERGY THIN FILM POWER GROU	HKD
LANDING INTERNATIONAL DEVELO	HKD
GCL-POLY ENERGY HOLDINGS LTD	HKD
BOE VARITRONIX LTD	HKD
CHINA ELECTRONICS HUADA TECH	HKD
KINGBOARD CHEMICAL HOLDINGS	HKD
VTECH HOLDINGS LTD	HKD
KINGBOARD LAMINATES HLDG LTD	HKD
TONGDA GROUP HOLDINGS LTD	HKD
CHINA GOLDJOY GROUP LTD	HKD
TRULY INTERNATIONAL HOLDINGS	HKD
CHINA ALL ACCESS HOLDINGS	HKD
PAX GLOBAL TECHNOLOGY LTD	HKD
WASION GROUP HOLDINGS LTD	HKD
CHINA AEROSPACE INTL HLDG	HKD
JU TENG INTERNATIONAL HLDGS	HKD
COMBA TELECOM SYSTEMS HOLDIN	HKD
TPV TECHNOLOGY LTD	HKD
NETDRAGON WEBSOFT HOLDINGS L	HKD
DIGITAL CHINA HOLDINGS LTD	HKD
HI SUN TECHNOLOGY CHINA LTD	HKD
NATIONAL AGRICULTURAL HOLDIN	HKD
SINO BIOPHARMACEUTICAL	HKD
CHINA TRADITIONAL CHINESE ME	HKD
SSY GROUP LTD	HKD
THE UNITED LABORATORIES INTE	HKD
DAWNRAYS PHARMACEUTICAL HOLD	HKD
HUA HAN HEALTH INDUSTRY HOLD	HKD
LEE'S PHARMACEUTICAL HLDGS	HKD
ALIBABA HEALTH INFORMATION T	HKD
UNIVERSAL MEDICAL FINANCIAL	HKD
TOWN HEALTH INTERNATIONAL ME	HKD
BEIJING ENTERPRISES MEDICAL	HKD
CHINA MEDICAL & HEALTHCARE G	HKD
NINE DRAGONS PAPER HOLDINGS	HKD
LEE & MAN PAPER MANUFACTURIN	HKD
CHINA RESOURCES CEMENT	HKD
HUABAO INTERNATIONAL HOLDING	HKD
SHOUGANG FUSHAN RESOURCES GR	HKD
CHINA METAL RESOURCES UTILIZ	HKD
SINOFERT HOLDINGS LTD	HKD
NORTH MINING SHARES CO LTD	HKD
SHOUGANG CONCORD INTL ENT CO	HKD
CHIHO ENVIRONMENTAL GROUP LT	HKD
MUNSUN CAPITAL GROUP LTD	HKD
KUNLUN ENERGY CO LTD	HKD
SINOPEC KANTONS HOLDINGS	HKD
BRIGHTOIL PETROLEUM HOLDINGS	HKD
SINO OIL AND GAS HOLDINGS LT	HKD
YANCHANG PETROLEUM INTERNATI	HKD
NEWOCEAN ENERGY HLDGS LTD	HKD
MIE HOLDINGS CORPORATION	HKD
TAIWAN SEMICONDUCTOR-SP ADR	USD
TAIWAN SEMICONDUCTOR MANUFAC	TWD
MEDIATEK INC	TWD
ASE INDUSTRIAL HOLDING CO LT	TWD
UNITED MICROELECTRONICS CORP	TWD
WIN SEMICONDUCTORS CORP	TWD
GLOBALWAFERS CO LTD	TWD
MACRONIX INTERNATIONAL	TWD
VANGUARD INTERNATIONAL SEMI	TWD
NOVATEK MICROELECTRONICS COR	TWD
POWERTECH TECHNOLOGY INC	TWD
WINBOND ELECTRONICS CORP	TWD
SILICONWARE PRECISION INDS	TWD
NANYA TECHNOLOGY CORP	TWD
REALTEK SEMICONDUCTOR CORP	TWD
SILICONWARE PRECISION-SP ADR	USD
EPISTAR CORP	TWD
SINO-AMERICAN SILICON PRODUC	TWD
UNITED MICROELECTRON-SP ADR	USD
PHISON ELECTRONICS CORP	TWD
PARADE TECHNOLOGIES LTD	TWD
CHIPBOND TECHNOLOGY CORP	TWD
RADIANT OPTO-ELECTRONICS COR	TWD
EMEMORY TECHNOLOGY INC	TWD
KING YUAN ELECTRONICS CO LTD	TWD
ASPEED TECHNOLOGY INC	TWD
WAFER WORKS CORP	TWD
VISUAL PHOTONICS EPITAXY CO	TWD
ELITE SEMICONDUCTOR MEMORY	TWD
LAND MARK OPTOELECTRONICS	TWD
GREATEK ELECTRONICS INC	TWD
PAN JIT INTERNATIONAL INC	TWD
LINGSEN PRECISION INDUSTRIES	TWD
HOLTEK SEMICONDUCTOR INC	TWD
GLOBAL UNICHIP CORP	TWD
PIXART IMAGING INC	TWD
ELAN MICROELECTRONICS CORP	TWD
FOXSEMICON INTEGRATED TECH	TWD
EVERLIGHT ELECTRONICS CO LTD	TWD
ELITE ADVANCED LASER CORP	TWD
KINSUS INTERCONNECT TECH	TWD
A-DATA TECHNOLOGY CO LTD	TWD
ADVANCED WIRELESS SEMICONDUC	TWD
TYNTEK CORPORATION	TWD
NEO SOLAR POWER CORP	TWD
SIGURD MICROELECTRONICS CORP	TWD
TAIWAN SEMICONDUCTOR CO LTD	TWD
SUNPLUS TECHNOLOGY CO LTD	TWD
DARWIN PRECISIONS CORP	TWD
FOCALTECH SYSTEMS CO LTD	TWD
ARDENTEC CORP	TWD
OPTOTECH CORP	TWD
SITRONIX TECHNOLOGY CORP	TWD
SILICON INTEGRATED SYSTEMS	TWD
TOPCO SCIENTIFIC CO LTD	TWD
ETRON TECHNOLOGY INC	TWD
LEXTAR ELECTRONICS CORP	TWD
MOTECH INDUSTRIES INC	TWD
ALI CORP	TWD
ORIENT SEMICONDUCTOR ELECTR	TWD
LITE-ON SEMICONDUCTOR CORP	TWD
SOLARTECH ENERGY CORP	TWD
GIGASOLAR MATERIALS CORP	TWD
WELTREND SEMICONDUCTOR INC	TWD
FARADAY TECHNOLOGY CORP	TWD
SONIX TECHNOLOGY CO LTD	TWD
ITE TECHNOLOGY INC	TWD
GINTECH ENERGY CORP	TWD
TAIWAN SURFACE MOUNTING TECH	TWD
E-TON SOLAR TECH CO LTD	TWD
GLOBAL MIXED-MODE TECHNOLOGY	TWD
GIGASTORAGE CORP	TWD
UNITY OPTO TECHNOLOGY CO LTD	TWD
HON HAI PRECISION INDUSTRY	TWD
LARGAN PRECISION CO LTD	TWD
DELTA ELECTRONICS INC	TWD
CATCHER TECHNOLOGY CO LTD	TWD
ASUSTEK COMPUTER INC	TWD
QUANTA COMPUTER INC	TWD
PEGATRON CORP	TWD
YAGEO CORPORATION	TWD
INNOLUX CORP	TWD
FOXCONN TECHNOLOGY CO LTD	TWD
LITE-ON TECHNOLOGY CORP	TWD
COMPAL ELECTRONICS	TWD
ADVANTECH CO LTD	TWD
INVENTEC CORP	TWD
CHROMA ATE INC	TWD
WISTRON CORP	TWD
AU OPTRONICS CORP-SPON ADR	USD
WPG HOLDINGS LTD	TWD
ACER INC	TWD
WALSIN TECHNOLOGY CORP	TWD
ACCTON TECHNOLOGY CORP	TWD
SYNNEX TECHNOLOGY INTL CORP	TWD
HTC CORP	TWD
TRIPOD TECHNOLOGY CORP	TWD
E INK HOLDINGS INC	TWD
COMPEQ MANUFACTURING CO LTD	TWD
CHICONY ELECTRONICS CO LTD	TWD
MICRO-STAR INTERNATIONAL CO	TWD
GENERAL INTERFACE SOLUTION	TWD
AU OPTRONICS CORP	TWD
QISDA CORP	TWD
ZHEN DING TECHNOLOGY HOLDING	TWD
FLEXIUM INTERCONNECT INC	TWD
MERRY ELECTRONICS CO LTD	TWD
ELITE MATERIAL CO LTD	TWD
ADVANCED CERAMIC X CORP	TWD
GIGABYTE TECHNOLOGY CO LTD	TWD
PRIMAX ELECTRONICS LTD	TWD
TAIWAN PCB TECHVEST CO LTD	TWD
CHIN-POON INDUSTRIAL CO LTD	TWD
SIMPLO TECHNOLOGY CO LTD	TWD
TPK HOLDING CO LTD	TWD
ASIA OPTICAL CO INC	TWD
FLYTECH TECHNOLOGY CO LTD	TWD
ITEQ CORP	TWD
GETAC TECHNOLOGY CORP	TWD
CLEVO COMPANY	TWD
ENNOCONN CORP	TWD
HANNSTAR DISPLAY CORP	TWD
TAIWAN UNION TECHNOLOGY CORP	TWD
WISTRON NEWEB CORP	TWD
UNITECH PRINTED CIRCUIT	TWD
GENIUS ELECTRONIC OPTICAL CO	TWD
CAREER TECHNOLOGY CO LTD	TWD
CHUNGHWA PRECISION TEST TECH	TWD
TRANSCEND INFORMATION INC	TWD
SINBON ELECTRONICS CO LTD	TWD
UNIMICRON TECHNOLOGY CORP	TWD
MITAC HOLDINGS CORP	TWD
FIRICH ENTERPRISES CO LTD	TWD
GLOBAL BRANDS MANUFACTURE	TWD
CASETEK HOLDINGS LTD	TWD
TONG HSING ELECTRONIC INDUST	TWD
WT MICROELECTRONICS CO LTD	TWD
SERCOMM CORPORATION	TWD
CORETRONIC CORP	TWD
HOLY STONE ENTERPRISE CO LTD	TWD
ADLINK TECHNOLOGY INC	TWD
CHENG UEI PRECISION INDUSTRY	TWD
DYNAPACK INTERNATIONAL TECH	TWD
CHILISIN ELECTRONICS CORP	TWD
EGIS TECHNOLOGY INC	TWD
ATEN INTERNATION CO LTD	TWD
ASIA VITAL COMPONENTS	TWD
LOTES CO LTD	TWD
SUPREME ELECTRONICS CO LTD	TWD
DYNAMIC ELECTRONICS CO LTD	TWD
GEMTEK TECHNOLOGY CORP	TWD
CMC MAGNETICS CORP	TWD
TAIFLEX SCIENTIFIC CO LTD	TWD
RITEK CORPORATION	TWD
IEI INTEGRATION CORP	TWD
NAN YA PRINTED CIRCUIT BOARD	TWD
DARFON ELECTRONICS CORP	TWD
TEST RESEARCH INC	TWD
TXC CORP	TWD
WAH LEE INDUSTRIAL CORP	TWD
POSIFLEX TECHNOLOGY INC	TWD
